strategie;session;nbtirage;gain;pot;max
S2C6NStatic;613;150;0;77;274
S2C6NStaticMart;613;23;0;352;352
SMourad1;613;34;0;2;206
S2CStatic;614;150;0;158;203
S2CNotLast;614;150;0;182;206
S2C6NStatic;614;150;0;188;214
S2C6NStaticMart;614;88;0;1;200
SMourad1;614;104;0;2;455
S2CStatic;615;150;0;164;200
S2CNotLast;615;150;0;197;204
S2C6NStatic;615;93;0;3;209
S2C6NStaticMart;615;82;0;1;217
SMourad1;615;67;0;2;200
S2CStatic;616;150;0;182;201
S2CNotLast;616;150;0;194;206
S2C6NStatic;616;150;0;254;293
S2C6NStaticMart;616;94;0;357;357
SMourad1;616;60;0;2;218
S2CStatic;617;150;0;173;205
S2CNotLast;617;150;0;191;208
S2C6NStatic;617;150;0;65;202
S2C6NStaticMart;617;124;0;0;204
SMourad1;617;28;0;2;227
S2CStatic;618;150;0;167;202
S2CNotLast;618;150;0;149;205
S2C6NStatic;618;150;0;215;260
S2C6NStaticMart;618;27;0;359;359
SMourad1;618;34;0;2;200
S2CStatic;619;150;0;203;214
S2CNotLast;619;150;0;182;203
S2C6NStatic;619;150;0;107;236
S2C6NStaticMart;619;22;0;362;362
SMourad1;619;77;0;2;578
S2CStatic;620;150;0;200;201
S2CNotLast;620;150;0;218;223
S2C6NStatic;620;150;0;74;212
S2C6NStaticMart;620;75;0;1;217
SMourad1;620;57;0;2;269
S2CStatic;621;150;0;224;233
S2CNotLast;621;150;0;170;205
S2C6NStatic;621;150;0;230;252
S2C6NStaticMart;621;64;0;356;356
SMourad1;621;26;0;2;215
S2CStatic;622;150;0;185;209
S2CNotLast;622;150;0;194;208
S2C6NStatic;622;150;0;179;239
S2C6NStaticMart;622;150;0;4;343
SMourad1;622;31;0;2;227
S2CStatic;623;150;0;209;234
S2CNotLast;623;150;0;158;202
S2C6NStatic;623;150;0;191;259
S2C6NStaticMart;623;63;0;362;362
SMourad1;623;46;0;2;221
S2CStatic;624;150;0;200;207
S2CNotLast;624;150;0;173;201
S2C6NStatic;624;150;0;218;258
S2C6NStaticMart;624;92;0;1;284
SMourad1;624;150;0;962;1172
S2CStatic;625;150;0;185;219
S2CNotLast;625;150;0;197;204
S2C6NStatic;625;150;0;161;233
S2C6NStaticMart;625;13;0;354;354
SMourad1;625;31;0;2;212
S2CStatic;626;150;0;194;205
S2CNotLast;626;150;0;185;201
S2C6NStatic;626;150;0;242;242
S2C6NStaticMart;626;150;0;94;242
SMourad1;626;27;0;2;233
S2CStatic;627;150;0;188;210
S2CNotLast;627;150;0;188;200
S2C6NStatic;627;150;0;230;272
S2C6NStaticMart;627;48;0;359;359
SMourad1;627;34;0;2;212
S2CStatic;628;150;0;182;200
S2CNotLast;628;150;0;188;204
S2C6NStatic;628;150;0;56;201
S2C6NStaticMart;628;150;0;4;205
SMourad1;628;64;0;2;416
S2CStatic;629;150;0;191;212
S2CNotLast;629;150;0;185;202
S2C6NStatic;629;150;0;47;222
S2C6NStaticMart;629;125;0;0;322
SMourad1;629;35;0;2;200
S2CStatic;630;150;0;191;209
S2CNotLast;630;150;0;206;215
S2C6NStatic;630;150;0;65;204
S2C6NStaticMart;630;108;0;1;243
SMourad1;630;53;0;2;239
S2CStatic;631;150;0;191;209
S2CNotLast;631;150;0;212;215
S2C6NStatic;631;150;0;227;281
S2C6NStaticMart;631;32;0;358;358
SMourad1;631;150;0;38;509
S2CStatic;632;150;0;203;207
S2CNotLast;632;150;0;188;212
S2C6NStatic;632;150;0;125;216
S2C6NStaticMart;632;88;0;0;220
SMourad1;632;27;0;2;230
S2CStatic;633;150;0;176;200
S2CNotLast;633;150;0;209;212
S2C6NStatic;633;124;0;8;225
S2C6NStaticMart;633;98;0;1;346
SMourad1;633;150;0;911;1091
S2CStatic;634;150;0;176;207
S2CNotLast;634;150;0;167;208
S2C6NStatic;634;150;0;62;210
S2C6NStaticMart;634;147;0;0;330
SMourad1;634;68;0;2;302
S2CStatic;635;150;0;200;209
S2CNotLast;635;150;0;179;202
S2C6NStatic;635;150;0;218;229
S2C6NStaticMart;635;150;0;7;237
SMourad1;635;34;0;2;200
S2CStatic;636;150;0;206;216
S2CNotLast;636;150;0;200;205
S2C6NStatic;636;150;0;266;277
S2C6NStaticMart;636;43;0;358;358
SMourad1;636;44;0;2;266
S2CStatic;637;150;0;185;207
S2CNotLast;637;150;0;173;203
S2C6NStatic;637;150;0;233;265
S2C6NStaticMart;637;16;0;354;354
SMourad1;637;46;0;2;200
S2CStatic;638;150;0;194;217
S2CNotLast;638;150;0;185;207
S2C6NStatic;638;150;0;152;249
S2C6NStaticMart;638;86;0;362;362
SMourad1;638;150;0;746;896
S2CStatic;639;150;0;185;221
S2CNotLast;639;150;0;191;208
S2C6NStatic;639;150;0;89;209
S2C6NStaticMart;639;111;0;0;304
SMourad1;639;150;0;497;659
S2CStatic;640;150;0;179;211
S2CNotLast;640;150;0;209;211
S2C6NStatic;640;150;0;77;223
S2C6NStaticMart;640;131;0;0;321
SMourad1;640;150;0;449;770
S2CStatic;641;150;0;188;206
S2CNotLast;641;150;0;176;208
S2C6NStatic;641;150;0;266;328
S2C6NStaticMart;641;64;0;364;364
SMourad1;641;34;0;2;200
S2CStatic;642;150;0;143;200
S2CNotLast;642;150;0;161;200
S2C6NStatic;642;150;0;95;220
S2C6NStaticMart;642;95;0;0;256
SMourad1;642;116;0;2;461
S2CStatic;643;150;0;191;211
S2CNotLast;643;150;0;197;207
S2C6NStatic;643;150;0;227;264
S2C6NStaticMart;643;74;0;360;360
SMourad1;643;36;0;2;200
S2CStatic;644;150;0;182;200
S2CNotLast;644;150;0;209;212
S2C6NStatic;644;150;0;92;200
S2C6NStaticMart;644;101;0;1;200
SMourad1;644;115;0;2;443
S2CStatic;645;150;0;167;200
S2CNotLast;645;150;0;158;200
S2C6NStatic;645;150;0;53;200
S2C6NStaticMart;645;23;0;0;200
SMourad1;645;30;0;2;245
S2CStatic;646;150;0;176;209
S2CNotLast;646;150;0;218;224
S2C6NStatic;646;150;0;8;250
S2C6NStaticMart;646;15;0;356;356
SMourad1;646;48;0;2;359
S2CStatic;647;150;0;191;203
S2CNotLast;647;150;0;188;202
S2C6NStatic;647;150;0;209;215
S2C6NStaticMart;647;150;0;71;237
SMourad1;647;104;0;2;281
S2CStatic;648;150;0;167;200
S2CNotLast;648;150;0;197;208
S2C6NStatic;648;150;0;35;200
S2C6NStaticMart;648;78;0;1;200
SMourad1;648;81;0;2;515
S2CStatic;649;150;0;176;208
S2CNotLast;649;150;0;194;208
S2C6NStatic;649;150;0;80;202
S2C6NStaticMart;649;122;0;1;222
SMourad1;649;31;0;2;230
S2CStatic;650;150;0;194;213
S2CNotLast;650;150;0;194;208
S2C6NStatic;650;150;0;134;223
S2C6NStaticMart;650;150;0;8;283
SMourad1;650;142;0;2;359
S2CStatic;651;150;0;206;217
S2CNotLast;651;150;0;194;207
S2C6NStatic;651;150;0;104;227
S2C6NStaticMart;651;150;0;11;304
SMourad1;651;34;0;2;227
S2CStatic;652;150;0;200;214
S2CNotLast;652;150;0;203;211
S2C6NStatic;652;150;0;164;228
S2C6NStaticMart;652;150;0;4;317
SMourad1;652;52;0;2;392
S2CStatic;653;150;0;209;212
S2CNotLast;653;150;0;203;216
S2C6NStatic;653;150;0;173;215
S2C6NStaticMart;653;113;0;0;296
SMourad1;653;150;0;1484;1502
S2CStatic;654;150;0;173;202
S2CNotLast;654;150;0;194;203
S2C6NStatic;654;150;0;47;204
S2C6NStaticMart;654;48;0;0;212
SMourad1;654;38;0;2;200
S2CStatic;655;150;0;218;220
S2CNotLast;655;150;0;191;207
S2C6NStatic;655;150;0;254;263
S2C6NStaticMart;655;52;0;351;351
SMourad1;655;28;0;2;263
S2CStatic;656;150;0;191;208
S2CNotLast;656;150;0;173;200
S2C6NStatic;656;150;0;317;317
S2C6NStaticMart;656;52;0;358;358
SMourad1;656;42;0;2;200
S2CStatic;657;150;0;191;211
S2CNotLast;657;150;0;206;206
S2C6NStatic;657;150;0;191;232
S2C6NStaticMart;657;150;0;65;342
SMourad1;657;105;0;2;377
S2CStatic;658;150;0;179;203
S2CNotLast;658;150;0;173;202
S2C6NStatic;658;150;0;77;213
S2C6NStaticMart;658;59;0;0;260
SMourad1;658;150;0;317;485
S2CStatic;659;150;0;170;200
S2CNotLast;659;150;0;191;202
S2C6NStatic;659;150;0;122;205
S2C6NStaticMart;659;68;0;1;201
SMourad1;659;36;0;2;200
S2CStatic;660;150;0;191;213
S2CNotLast;660;150;0;170;200
S2C6NStatic;660;150;0;119;239
S2C6NStaticMart;660;150;0;8;320
SMourad1;660;150;0;500;635
S2CStatic;661;150;0;227;228
S2CNotLast;661;150;0;212;216
S2C6NStatic;661;150;0;245;252
S2C6NStaticMart;661;37;0;355;355
SMourad1;661;50;0;2;200
S2CStatic;662;150;0;194;203
S2CNotLast;662;150;0;218;224
S2C6NStatic;662;150;0;188;216
S2C6NStaticMart;662;69;0;0;212
SMourad1;662;94;0;2;395
S2CStatic;663;150;0;215;216
S2CNotLast;663;150;0;173;201
S2C6NStatic;663;150;0;149;223
S2C6NStaticMart;663;85;0;354;354
SMourad1;663;119;0;2;383
S2CStatic;664;150;0;182;205
S2CNotLast;664;150;0;164;203
S2C6NStatic;664;150;0;200;230
S2C6NStaticMart;664;150;0;7;218
SMourad1;664;45;0;2;200
S2CStatic;665;150;0;197;218
S2CNotLast;665;150;0;185;200
S2C6NStatic;665;150;0;131;206
S2C6NStaticMart;665;150;0;7;242
SMourad1;665;102;0;2;449
S2CStatic;666;150;0;230;232
S2CNotLast;666;150;0;182;200
S2C6NStatic;666;150;0;278;318
S2C6NStaticMart;666;14;0;361;361
SMourad1;666;39;0;2;233
S2CStatic;667;150;0;185;200
S2CNotLast;667;150;0;179;200
S2C6NStatic;667;150;0;233;251
S2C6NStaticMart;667;37;0;351;351
SMourad1;667;34;0;2;215
S2CStatic;668;150;0;215;217
S2CNotLast;668;150;0;218;227
S2C6NStatic;668;150;0;203;205
S2C6NStaticMart;668;150;0;15;283
SMourad1;668;34;0;2;221
S2CStatic;669;150;0;170;207
S2CNotLast;669;150;0;191;200
S2C6NStatic;669;150;0;68;206
S2C6NStaticMart;669;91;0;1;275
SMourad1;669;123;0;2;593
S2CStatic;670;150;0;197;209
S2CNotLast;670;150;0;203;206
S2C6NStatic;670;150;0;167;244
S2C6NStaticMart;670;150;0;2;234
SMourad1;670;34;0;2;200
S2CStatic;671;150;0;197;200
S2CNotLast;671;150;0;200;209
S2C6NStatic;671;150;0;239;239
S2C6NStaticMart;671;29;0;1;209
SMourad1;671;51;0;2;323
S2CStatic;672;150;0;200;209
S2CNotLast;672;150;0;212;222
S2C6NStatic;672;150;0;146;219
S2C6NStaticMart;672;150;0;12;312
SMourad1;672;71;0;2;224
S2CStatic;673;150;0;194;207
S2CNotLast;673;150;0;188;210
S2C6NStatic;673;150;0;152;204
S2C6NStaticMart;673;113;0;0;212
SMourad1;673;30;0;2;230
S2CStatic;674;150;0;179;204
S2CNotLast;674;150;0;209;232
S2C6NStatic;674;150;0;77;231
S2C6NStaticMart;674;88;0;1;329
SMourad1;674;27;0;2;221
S2CStatic;675;150;0;185;209
S2CNotLast;675;150;0;176;202
S2C6NStatic;675;150;0;233;272
S2C6NStaticMart;675;69;0;353;353
SMourad1;675;42;0;2;251
S2CStatic;676;150;0;191;210
S2CNotLast;676;150;0;179;202
S2C6NStatic;676;150;0;47;229
S2C6NStaticMart;676;150;0;7;287
SMourad1;676;52;0;2;200
S2CStatic;677;150;0;200;205
S2CNotLast;677;150;0;194;201
S2C6NStatic;677;150;0;110;206
S2C6NStaticMart;677;126;0;0;200
SMourad1;677;150;0;527;695
S2CStatic;678;150;0;173;211
S2CNotLast;678;150;0;191;218
S2C6NStatic;678;150;0;47;209
S2C6NStaticMart;678;73;0;1;217
SMourad1;678;150;0;557;869
S2CStatic;679;150;0;170;201
S2CNotLast;679;150;0;191;209
S2C6NStatic;679;124;0;2;202
S2C6NStaticMart;679;64;0;1;204
SMourad1;679;150;0;425;632
S2CStatic;680;150;0;179;202
S2CNotLast;680;150;0;221;225
S2C6NStatic;680;150;0;77;236
S2C6NStaticMart;680;57;0;1;297
SMourad1;680;34;0;2;200
S2CStatic;681;150;0;197;205
S2CNotLast;681;150;0;209;218
S2C6NStatic;681;150;0;131;211
S2C6NStaticMart;681;84;0;0;226
SMourad1;681;32;0;2;248
S2CStatic;682;150;0;170;212
S2CNotLast;682;150;0;173;205
S2C6NStatic;682;128;0;1;211
S2C6NStaticMart;682;84;0;1;272
SMourad1;682;150;0;473;839
S2CStatic;683;150;0;206;214
S2CNotLast;683;150;0;191;202
S2C6NStatic;683;150;0;140;200
S2C6NStaticMart;683;150;0;16;282
SMourad1;683;43;0;2;200
S2CStatic;684;150;0;161;201
S2CNotLast;684;150;0;194;203
S2C6NStatic;684;150;0;167;239
S2C6NStaticMart;684;85;0;0;226
SMourad1;684;150;0;74;530
S2CStatic;685;150;0;212;215
S2CNotLast;685;150;0;242;242
S2C6NStatic;685;150;0;206;219
S2C6NStaticMart;685;150;0;79;285
SMourad1;685;89;0;2;464
S2CStatic;686;150;0;191;204
S2CNotLast;686;150;0;179;203
S2C6NStatic;686;150;0;119;213
S2C6NStaticMart;686;37;0;0;261
SMourad1;686;34;0;2;200
S2CStatic;687;150;0;182;201
S2CNotLast;687;150;0;203;214
S2C6NStatic;687;150;0;164;216
S2C6NStaticMart;687;73;0;0;236
SMourad1;687;103;0;2;341
S2CStatic;688;150;0;182;203
S2CNotLast;688;150;0;188;203
S2C6NStatic;688;150;0;164;221
S2C6NStaticMart;688;84;0;1;229
SMourad1;688;150;0;989;998
S2CStatic;689;150;0;188;208
S2CNotLast;689;150;0;179;210
S2C6NStatic;689;150;0;194;263
S2C6NStaticMart;689;134;0;0;292
SMourad1;689;34;0;2;200
S2CStatic;690;150;0;191;201
S2CNotLast;690;150;0;209;221
S2C6NStatic;690;150;0;155;230
S2C6NStaticMart;690;117;0;1;229
SMourad1;690;28;0;2;209
S2CStatic;691;150;0;176;202
S2CNotLast;691;150;0;188;204
S2C6NStatic;691;150;0;98;202
S2C6NStaticMart;691;77;0;1;204
SMourad1;691;100;0;2;668
S2CStatic;692;150;0;212;220
S2CNotLast;692;150;0;197;204
S2C6NStatic;692;150;0;242;257
S2C6NStaticMart;692;150;0;169;300
SMourad1;692;47;0;2;257
S2CStatic;693;150;0;197;202
S2CNotLast;693;150;0;161;201
S2C6NStatic;693;150;0;329;330
S2C6NStaticMart;693;37;0;352;352
SMourad1;693;40;0;2;251
S2CStatic;694;150;0;194;203
S2CNotLast;694;150;0;182;210
S2C6NStatic;694;150;0;224;246
S2C6NStaticMart;694;150;0;34;275
SMourad1;694;150;0;1592;1679
S2CStatic;695;150;0;170;203
S2CNotLast;695;150;0;209;234
S2C6NStatic;695;150;0;86;218
S2C6NStaticMart;695;78;0;0;252
SMourad1;695;31;0;2;227
S2CStatic;696;150;0;176;204
S2CNotLast;696;150;0;188;209
S2C6NStatic;696;150;0;116;218
S2C6NStaticMart;696;91;0;1;258
SMourad1;696;88;0;2;284
S2CStatic;697;150;0;194;201
S2CNotLast;697;150;0;173;210
S2C6NStatic;697;150;0;242;251
S2C6NStaticMart;697;31;0;1;230
SMourad1;697;131;0;2;602
S2CStatic;698;150;0;188;216
S2CNotLast;698;150;0;182;210
S2C6NStatic;698;150;0;50;206
S2C6NStaticMart;698;130;0;1;227
SMourad1;698;150;0;1424;1433
S2CStatic;699;150;0;194;208
S2CNotLast;699;150;0;191;211
S2C6NStatic;699;150;0;134;229
S2C6NStaticMart;699;90;0;1;273
SMourad1;699;32;0;2;212
S2CStatic;700;150;0;200;203
S2CNotLast;700;150;0;194;208
S2C6NStatic;700;150;0;218;250
S2C6NStaticMart;700;53;0;355;355
SMourad1;700;39;0;2;200
S2CStatic;701;150;0;188;201
S2CNotLast;701;150;0;200;205
S2C6NStatic;701;150;0;140;217
S2C6NStaticMart;701;90;0;0;204
SMourad1;701;108;0;2;332
S2CStatic;702;150;0;158;200
S2CNotLast;702;150;0;233;235
S2C6NStatic;702;145;0;11;214
S2C6NStaticMart;702;69;0;0;223
SMourad1;702;34;0;2;224
S2CStatic;703;150;0;182;205
S2CNotLast;703;150;0;188;206
S2C6NStatic;703;150;0;182;224
S2C6NStaticMart;703;55;0;0;291
SMourad1;703;97;0;2;359
S2CStatic;704;150;0;203;217
S2CNotLast;704;150;0;173;205
S2C6NStatic;704;150;0;215;245
S2C6NStaticMart;704;22;0;351;351
SMourad1;704;30;0;2;206
S2CStatic;705;150;0;170;202
S2CNotLast;705;150;0;209;219
S2C6NStatic;705;150;0;122;200
S2C6NStaticMart;705;55;0;0;200
SMourad1;705;39;0;2;200
S2CStatic;706;150;0;191;201
S2CNotLast;706;150;0;188;206
S2C6NStatic;706;150;0;119;202
S2C6NStaticMart;706;74;0;0;232
SMourad1;706;34;0;2;206
S2CStatic;707;150;0;197;215
S2CNotLast;707;150;0;185;202
S2C6NStatic;707;150;0;113;224
S2C6NStaticMart;707;132;0;0;323
SMourad1;707;150;0;320;992
S2CStatic;708;150;0;179;208
S2CNotLast;708;150;0;209;219
S2C6NStatic;708;150;0;77;200
S2C6NStaticMart;708;78;0;0;201
SMourad1;708;130;0;2;641
S2CStatic;709;150;0;203;213
S2CNotLast;709;150;0;173;200
S2C6NStatic;709;150;0;197;241
S2C6NStaticMart;709;24;0;353;353
SMourad1;709;150;0;152;656
S2CStatic;710;150;0;197;202
S2CNotLast;710;150;0;197;202
S2C6NStatic;710;150;0;203;230
S2C6NStaticMart;710;89;0;0;304
SMourad1;710;34;0;2;218
S2CStatic;711;150;0;170;201
S2CNotLast;711;150;0;200;204
S2C6NStatic;711;150;0;230;234
S2C6NStaticMart;711;74;0;1;230
SMourad1;711;47;0;2;233
S2CStatic;712;150;0;206;212
S2CNotLast;712;150;0;191;204
S2C6NStatic;712;150;0;230;300
S2C6NStaticMart;712;39;0;361;361
SMourad1;712;150;0;1154;1508
S2CStatic;713;150;0;212;214
S2CNotLast;713;150;0;221;235
S2C6NStatic;713;150;0;152;202
S2C6NStaticMart;713;150;0;14;285
SMourad1;713;46;0;2;233
S2CStatic;714;150;0;179;205
S2CNotLast;714;150;0;212;222
S2C6NStatic;714;150;0;239;318
S2C6NStaticMart;714;35;0;357;357
SMourad1;714;34;0;2;200
S2CStatic;715;150;0;203;209
S2CNotLast;715;150;0;194;210
S2C6NStatic;715;150;0;341;341
S2C6NStaticMart;715;136;0;362;362
SMourad1;715;35;0;2;206
S2CStatic;716;150;0;212;217
S2CNotLast;716;150;0;191;204
S2C6NStatic;716;150;0;98;222
S2C6NStaticMart;716;23;0;360;360
SMourad1;716;150;0;662;725
S2CStatic;717;150;0;221;223
S2CNotLast;717;150;0;203;208
S2C6NStatic;717;150;0;287;287
S2C6NStaticMart;717;96;0;365;365
SMourad1;717;34;0;2;215
S2CStatic;718;150;0;191;208
S2CNotLast;718;150;0;185;204
S2C6NStatic;718;150;0;209;234
S2C6NStaticMart;718;150;0;37;245
SMourad1;718;150;0;1001;1325
S2CStatic;719;150;0;182;204
S2CNotLast;719;150;0;194;205
S2C6NStatic;719;150;0;254;275
S2C6NStaticMart;719;72;0;359;359
SMourad1;719;37;0;2;212
S2CStatic;720;150;0;161;203
S2CNotLast;720;150;0;209;215
S2C6NStatic;720;150;0;185;231
S2C6NStaticMart;720;55;0;0;263
SMourad1;720;22;0;2;230
S2CStatic;721;150;0;227;230
S2CNotLast;721;150;0;197;204
S2C6NStatic;721;150;0;191;260
S2C6NStaticMart;721;77;0;357;357
SMourad1;721;40;0;2;200
S2CStatic;722;150;0;161;205
S2CNotLast;722;150;0;182;206
S2C6NStatic;722;150;0;167;233
S2C6NStaticMart;722;64;0;1;312
SMourad1;722;63;0;2;368
S2CStatic;723;150;0;188;212
S2CNotLast;723;150;0;200;203
S2C6NStatic;723;129;0;6;207
S2C6NStaticMart;723;88;0;0;206
SMourad1;723;34;0;2;200
S2CStatic;724;150;0;197;207
S2CNotLast;724;150;0;215;221
S2C6NStatic;724;150;0;131;212
S2C6NStaticMart;724;115;0;1;278
SMourad1;724;34;0;2;203
S2CStatic;725;150;0;188;209
S2CNotLast;725;150;0;230;231
S2C6NStatic;725;150;0;158;251
S2C6NStaticMart;725;150;0;8;241
SMourad1;725;29;0;2;215
S2CStatic;726;150;0;194;202
S2CNotLast;726;150;0;173;201
S2C6NStatic;726;113;0;0;200
S2C6NStaticMart;726;82;0;1;234
SMourad1;726;150;0;374;629
S2CStatic;727;150;0;194;204
S2CNotLast;727;150;0;197;201
S2C6NStatic;727;150;0;260;279
S2C6NStaticMart;727;150;0;79;255
SMourad1;727;150;0;149;776
S2CStatic;728;150;0;182;203
S2CNotLast;728;150;0;203;217
S2C6NStatic;728;150;0;182;211
S2C6NStaticMart;728;113;0;0;226
SMourad1;728;110;0;2;410
S2CStatic;729;150;0;200;202
S2CNotLast;729;150;0;185;204
S2C6NStatic;729;150;0;146;202
S2C6NStaticMart;729;101;0;0;204
SMourad1;729;34;0;2;200
S2CStatic;730;150;0;182;211
S2CNotLast;730;150;0;173;201
S2C6NStatic;730;150;0;110;241
S2C6NStaticMart;730;24;0;361;361
SMourad1;730;27;0;2;212
S2CStatic;731;150;0;188;203
S2CNotLast;731;150;0;218;222
S2C6NStatic;731;150;0;32;213
S2C6NStaticMart;731;126;0;1;245
SMourad1;731;49;0;2;200
S2CStatic;732;150;0;194;201
S2CNotLast;732;150;0;182;205
S2C6NStatic;732;150;0;80;218
S2C6NStaticMart;732;144;0;0;266
SMourad1;732;48;0;2;200
S2CStatic;733;150;0;209;217
S2CNotLast;733;150;0;179;201
S2C6NStatic;733;150;0;137;210
S2C6NStaticMart;733;117;0;0;248
SMourad1;733;35;0;2;200
S2CStatic;734;150;0;161;205
S2CNotLast;734;150;0;212;221
S2C6NStatic;734;150;0;77;232
S2C6NStaticMart;734;118;0;0;232
SMourad1;734;117;0;2;557
S2CStatic;735;150;0;185;208
S2CNotLast;735;150;0;209;212
S2C6NStatic;735;150;0;125;250
S2C6NStaticMart;735;15;0;362;362
SMourad1;735;119;0;2;608
S2CStatic;736;150;0;215;217
S2CNotLast;736;150;0;146;201
S2C6NStatic;736;150;0;275;290
S2C6NStaticMart;736;103;0;356;356
SMourad1;736;88;0;2;416
S2CStatic;737;150;0;197;205
S2CNotLast;737;150;0;206;217
S2C6NStatic;737;150;0;239;261
S2C6NStaticMart;737;45;0;361;361
SMourad1;737;27;0;2;218
S2CStatic;738;150;0;200;215
S2CNotLast;738;150;0;200;202
S2C6NStatic;738;150;0;110;212
S2C6NStaticMart;738;33;0;0;235
SMourad1;738;27;0;2;215
S2CStatic;739;150;0;191;213
S2CNotLast;739;150;0;206;207
S2C6NStatic;739;150;0;137;221
S2C6NStaticMart;739;134;0;1;248
SMourad1;739;31;0;2;206
S2CStatic;740;150;0;164;202
S2CNotLast;740;150;0;206;211
S2C6NStatic;740;102;0;3;222
S2C6NStaticMart;740;58;0;1;260
SMourad1;740;150;0;14;689
S2CStatic;741;150;0;188;201
S2CNotLast;741;150;0;203;214
S2C6NStatic;741;150;0;194;202
S2C6NStaticMart;741;64;0;0;204
SMourad1;741;150;0;677;836
S2CStatic;742;150;0;185;203
S2CNotLast;742;150;0;206;213
S2C6NStatic;742;150;0;71;207
S2C6NStaticMart;742;50;0;1;208
SMourad1;742;34;0;2;209
S2CStatic;743;150;0;206;219
S2CNotLast;743;150;0;215;225
S2C6NStatic;743;150;0;50;226
S2C6NStaticMart;743;121;0;0;307
SMourad1;743;47;0;2;317
S2CStatic;744;150;0;221;231
S2CNotLast;744;150;0;200;210
S2C6NStatic;744;150;0;233;288
S2C6NStaticMart;744;35;0;363;363
SMourad1;744;23;0;2;230
S2CStatic;745;150;0;191;211
S2CNotLast;745;150;0;197;204
S2C6NStatic;745;150;0;191;234
S2C6NStaticMart;745;150;0;11;332
SMourad1;745;39;0;2;230
S2CStatic;746;150;0;194;206
S2CNotLast;746;150;0;194;209
S2C6NStatic;746;150;0;80;204
S2C6NStaticMart;746;45;0;1;216
SMourad1;746;150;0;881;1427
S2CStatic;747;150;0;209;218
S2CNotLast;747;150;0;215;221
S2C6NStatic;747;150;0;155;241
S2C6NStaticMart;747;15;0;359;359
SMourad1;747;150;0;1163;1163
S2CStatic;748;150;0;200;216
S2CNotLast;748;150;0;167;204
S2C6NStatic;748;150;0;236;271
S2C6NStaticMart;748;28;0;351;351
SMourad1;748;150;0;866;896
S2CStatic;749;150;0;191;214
S2CNotLast;749;150;0;197;203
S2C6NStatic;749;150;0;173;276
S2C6NStaticMart;749;14;0;364;364
SMourad1;749;150;0;281;740
S2CStatic;750;150;0;161;200
S2CNotLast;750;150;0;182;200
S2C6NStatic;750;150;0;41;200
S2C6NStaticMart;750;54;0;1;210
SMourad1;750;50;0;2;386
S2CStatic;751;150;0;197;203
S2CNotLast;751;150;0;203;216
S2C6NStatic;751;150;0;239;252
S2C6NStaticMart;751;150;0;30;253
SMourad1;751;46;0;2;200
S2CStatic;752;150;0;185;201
S2CNotLast;752;150;0;185;200
S2C6NStatic;752;150;0;71;200
S2C6NStaticMart;752;150;0;8;254
SMourad1;752;34;0;2;200
S2CStatic;753;150;0;236;236
S2CNotLast;753;150;0;191;204
S2C6NStatic;753;150;0;218;251
S2C6NStaticMart;753;15;0;359;359
SMourad1;753;60;0;2;263
S2CStatic;754;150;0;167;203
S2CNotLast;754;150;0;164;203
S2C6NStatic;754;150;0;35;213
S2C6NStaticMart;754;49;0;1;239
SMourad1;754;150;0;143;539
S2CStatic;755;150;0;176;205
S2CNotLast;755;150;0;152;211
S2C6NStatic;755;150;0;98;215
S2C6NStaticMart;755;78;0;0;231
SMourad1;755;27;0;2;218
S2CStatic;756;150;0;197;211
S2CNotLast;756;150;0;203;208
S2C6NStatic;756;150;0;185;231
S2C6NStaticMart;756;150;0;12;277
SMourad1;756;150;0;263;893
S2CStatic;757;150;0;176;206
S2CNotLast;757;150;0;215;225
S2C6NStatic;757;100;0;5;203
S2C6NStaticMart;757;50;0;0;287
SMourad1;757;31;0;2;233
S2CStatic;758;150;0;149;203
S2CNotLast;758;150;0;203;215
S2C6NStatic;758;150;0;89;200
S2C6NStaticMart;758;70;0;1;239
SMourad1;758;40;0;2;200
S2CStatic;759;150;0;176;204
S2CNotLast;759;150;0;179;206
S2C6NStatic;759;150;0;134;224
S2C6NStaticMart;759;133;0;0;230
SMourad1;759;34;0;2;215
S2CStatic;760;150;0;194;228
S2CNotLast;760;150;0;203;207
S2C6NStatic;760;150;0;242;261
S2C6NStaticMart;760;47;0;354;354
SMourad1;760;150;0;206;701
S2CStatic;761;150;0;209;213
S2CNotLast;761;150;0;218;233
S2C6NStatic;761;150;0;191;243
S2C6NStaticMart;761;47;0;360;360
SMourad1;761;47;0;2;200
S2CStatic;762;150;0;161;201
S2CNotLast;762;150;0;182;202
S2C6NStatic;762;150;0;59;202
S2C6NStaticMart;762;114;0;0;204
SMourad1;762;150;0;98;929
S2CStatic;763;150;0;185;206
S2CNotLast;763;150;0;209;222
S2C6NStatic;763;150;0;53;239
S2C6NStaticMart;763;96;0;0;338
SMourad1;763;38;0;2;206
S2CStatic;764;150;0;182;202
S2CNotLast;764;150;0;191;206
S2C6NStatic;764;103;0;11;200
S2C6NStaticMart;764;20;0;1;223
SMourad1;764;150;0;1064;1127
S2CStatic;765;150;0;209;209
S2CNotLast;765;150;0;200;210
S2C6NStatic;765;150;0;245;269
S2C6NStaticMart;765;60;0;363;363
SMourad1;765;94;0;2;452
S2CStatic;766;150;0;182;202
S2CNotLast;766;150;0;176;209
S2C6NStatic;766;150;0;200;213
S2C6NStaticMart;766;63;0;1;242
